seed,rank,magnitude_strength,direction_strength,true_direction_rank,method,trainable_parameters,selected_lr,optimization_steps,optimization_loss,relative_weight_error,expected_output_mse,direction_error,magnitude_relative_mae
102,8,0.0,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,-2.60770320892334e-08,0.0
102,8,0.0,0.35,4,LoRA SVD oracle,384,,0,,1.2893559642179753e-07,1.6881095588235084e-14,-1.4901161193847656e-08,3.3527612686157227e-08
102,8,0.0,0.35,4,DoRA construction,400,,0,,1.3629812656290596e-07,1.886404376347066e-14,-2.9802322387695312e-08,1.1175870895385742e-08
102,1,0.2,0.35,4,Frozen,0,,0,,0.35538893938064575,0.13105140626430511,0.056235529482364655,0.13256694376468658
102,1,0.2,0.35,4,Magnitude-only oracle,16,,0,,0.3300645649433136,0.11303988099098206,0.05623554810881615,2.9802322387695312e-08
102,1,0.2,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,1.4901161193847656e-08,0.0
102,1,0.2,0.35,4,LoRA SVD oracle,48,,0,,0.2422591596841812,0.06089678034186363,0.028374794870615005,0.09146785736083984
102,1,0.2,0.35,4,DoRA construction,64,,0,,0.21579767763614655,0.04832005873322487,0.02733776345849037,2.2351741790771484e-08
102,2,0.2,0.35,4,Frozen,0,,0,,0.35538893938064575,0.13105140626430511,0.056235529482364655,0.13256694376468658
102,2,0.2,0.35,4,Magnitude-only oracle,16,,0,,0.3300645649433136,0.11303988099098206,0.05623554810881615,2.9802322387695312e-08
102,2,0.2,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,1.4901161193847656e-08,0.0
102,2,0.2,0.35,4,LoRA SVD oracle,96,,0,,0.16730131208896637,0.029042409732937813,0.012465480715036392,0.07696201652288437
102,2,0.2,0.35,4,DoRA construction,112,,0,,0.13663282990455627,0.019370639696717262,0.011355500668287277,7.450580596923828e-09
102,4,0.2,0.35,4,Frozen,0,,0,,0.35538893938064575,0.13105140626430511,0.056235529482364655,0.13256694376468658
102,4,0.2,0.35,4,Magnitude-only oracle,16,,0,,0.3300645649433136,0.11303988099098206,0.05623554810881615,2.9802322387695312e-08
102,4,0.2,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,1.4901161193847656e-08,0.0
102,4,0.2,0.35,4,LoRA SVD oracle,192,,0,,0.08450661599636078,0.007409949321299791,0.0016746148467063904,0.05880434066057205
102,4,0.2,0.35,4,DoRA construction,208,,0,,1.3579433755239734e-07,1.91336238573956e-14,3.725290298461914e-09,4.470348358154297e-08
102,8,0.2,0.35,4,Frozen,0,,0,,0.35538893938064575,0.13105140626430511,0.056235529482364655,0.13256694376468658
102,8,0.2,0.35,4,Magnitude-only oracle,16,,0,,0.3300645649433136,0.11303988099098206,0.05623554810881615,2.9802322387695312e-08
102,8,0.2,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,1.4901161193847656e-08,0.0
102,8,0.2,0.35,4,LoRA SVD oracle,384,,0,,0.042821794748306274,0.001902670250274241,0.0006735697388648987,0.019715700298547745
102,8,0.2,0.35,4,DoRA construction,400,,0,,1.3801611942199088e-07,1.976484975034845e-14,7.450580596923828e-09,4.470348358154297e-08
102,1,0.4,0.35,4,Frozen,0,,0,,0.4066196084022522,0.17996464669704437,0.056235525757074356,0.2502916753292084
102,1,0.4,0.35,4,Magnitude-only oracle,16,,0,,0.32786062359809875,0.11700089275836945,0.056235525757074356,4.470348358154297e-08
102,1,0.4,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,-3.725290298461914e-08,0.0
102,1,0.4,0.35,4,LoRA SVD oracle,48,,0,,0.29287928342819214,0.09336581826210022,0.030742160975933075,0.19676941633224487
102,1,0.4,0.35,4,DoRA construction,64,,0,,0.20687749981880188,0.04658403620123863,0.02733776345849037,1.862645149230957e-08
102,2,0.4,0.35,4,Frozen,0,,0,,0.4066196084022522,0.17996464669704437,0.056235525757074356,0.2502916753292084
102,2,0.4,0.35,4,Magnitude-only oracle,16,,0,,0.32786062359809875,0.11700089275836945,0.056235525757074356,4.470348358154297e-08
102,2,0.4,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,-3.725290298461914e-08,0.0
102,2,0.4,0.35,4,LoRA SVD oracle,96,,0,,0.2288537472486496,0.05700679495930672,0.015677638351917267,0.16722258925437927
102,2,0.4,0.35,4,DoRA construction,112,,0,,0.13137546181678772,0.01878621056675911,0.011355467140674591,1.862645149230957e-08
102,4,0.4,0.35,4,Frozen,0,,0,,0.4066196084022522,0.17996464669704437,0.056235525757074356,0.2502916753292084
102,4,0.4,0.35,4,Magnitude-only oracle,16,,0,,0.32786062359809875,0.11700089275836945,0.056235525757074356,4.470348358154297e-08
102,4,0.4,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,-3.725290298461914e-08,0.0
102,4,0.4,0.35,4,LoRA SVD oracle,192,,0,,0.15981093049049377,0.027798639610409737,0.007962346076965332,0.11483653634786606
102,4,0.4,0.35,4,DoRA construction,208,,0,,1.2702065532721463e-07,1.7561408734547215e-14,-3.725290298461914e-09,1.862645149230957e-08
102,8,0.4,0.35,4,Frozen,0,,0,,0.4066196084022522,0.17996464669704437,0.056235525757074356,0.2502916753292084
102,8,0.4,0.35,4,Magnitude-only oracle,16,,0,,0.32786062359809875,0.11700089275836945,0.056235525757074356,4.470348358154297e-08
102,8,0.4,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,-3.725290298461914e-08,0.0
102,8,0.4,0.35,4,LoRA SVD oracle,384,,0,,0.08079186081886292,0.007104700431227684,0.002752460539340973,0.040453117340803146
102,8,0.4,0.35,4,DoRA construction,400,,0,,1.2574076890814467e-07,1.7209283585846447e-14,-3.725290298461914e-09,1.4901161193847656e-08
102,1,0.6,0.35,4,Frozen,0,,0,,0.4695896506309509,0.25755640864372253,0.056235551834106445,0.41518861055374146
102,1,0.6,0.35,4,Magnitude-only oracle,16,,0,,0.3267320990562439,0.1246863529086113,0.05623554438352585,2.9802322387695312e-08
102,1,0.6,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,2.60770320892334e-08,0.0
102,1,0.6,0.35,4,LoRA SVD oracle,48,,0,,0.3574194610118866,0.14920789003372192,0.03400987759232521,0.3506966829299927
102,1,0.6,0.35,4,DoRA construction,64,,0,,0.20061038434505463,0.04700479656457901,0.02733777090907097,1.862645149230957e-08
102,2,0.6,0.35,4,Frozen,0,,0,,0.4695896506309509,0.25755640864372253,0.056235551834106445,0.41518861055374146
102,2,0.6,0.35,4,Magnitude-only oracle,16,,0,,0.3267320990562439,0.1246863529086113,0.05623554438352585,2.9802322387695312e-08
102,2,0.6,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,2.60770320892334e-08,0.0
102,2,0.6,0.35,4,LoRA SVD oracle,96,,0,,0.2990458905696869,0.10445061326026917,0.022168155759572983,0.30210310220718384
102,2,0.6,0.35,4,DoRA construction,112,,0,,0.12734168767929077,0.018939852714538574,0.011355523020029068,7.450580596923828e-08
102,4,0.6,0.35,4,Frozen,0,,0,,0.4695896506309509,0.25755640864372253,0.056235551834106445,0.41518861055374146
102,4,0.6,0.35,4,Magnitude-only oracle,16,,0,,0.3267320990562439,0.1246863529086113,0.05623554438352585,2.9802322387695312e-08
102,4,0.6,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,2.60770320892334e-08,0.0
102,4,0.6,0.35,4,LoRA SVD oracle,192,,0,,0.21903593838214874,0.05603586137294769,0.022407229989767075,0.18317851424217224
102,4,0.6,0.35,4,DoRA construction,208,,0,,1.2721808673177293e-07,1.890310214673445e-14,2.60770320892334e-08,4.470348358154297e-08
102,8,0.6,0.35,4,Frozen,0,,0,,0.4695896506309509,0.25755640864372253,0.056235551834106445,0.41518861055374146
102,8,0.6,0.35,4,Magnitude-only oracle,16,,0,,0.3267320990562439,0.1246863529086113,0.05623554438352585,2.9802322387695312e-08
102,8,0.6,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,2.60770320892334e-08,0.0
102,8,0.6,0.35,4,LoRA SVD oracle,384,,0,,0.11313273012638092,0.014948993921279907,0.0075483061373233795,0.06484890729188919
102,8,0.6,0.35,4,DoRA construction,400,,0,,1.3076393656774599e-07,1.9971527483544395e-14,2.2351741790771484e-08,4.842877388000488e-08
102,1,0.8,0.35,4,Frozen,0,,0,,0.5339381098747253,0.3638266921043396,0.05623553320765495,0.7406367063522339
102,1,0.8,0.35,4,Magnitude-only oracle,16,,0,,0.326562762260437,0.13609623908996582,0.056235525757074356,2.2351741790771484e-08
102,1,0.8,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,-1.1175870895385742e-08,0.0
102,1,0.8,0.35,4,LoRA SVD oracle,48,,0,,0.42300698161125183,0.22835364937782288,0.03786652162671089,0.6629438996315002
102,1,0.8,0.35,4,DoRA construction,64,,0,,0.19710926711559296,0.04958232864737511,0.02733777090907097,3.3527612686157227e-08
102,2,0.8,0.35,4,Frozen,0,,0,,0.5339381098747253,0.3638266921043396,0.05623553320765495,0.7406367063522339
102,2,0.8,0.35,4,Magnitude-only oracle,16,,0,,0.326562762260437,0.13609623908996582,0.056235525757074356,2.2351741790771484e-08
102,2,0.8,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,-1.1175870895385742e-08,0.0
102,2,0.8,0.35,4,LoRA SVD oracle,96,,0,,0.36285853385925293,0.16803023219108582,0.042626745998859406,0.5323753356933594
102,2,0.8,0.35,4,DoRA construction,112,,0,,0.12465853244066238,0.01983156055212021,0.011355489492416382,2.9802322387695312e-08
102,4,0.8,0.35,4,Frozen,0,,0,,0.5339381098747253,0.3638266921043396,0.05623553320765495,0.7406367063522339
102,4,0.8,0.35,4,Magnitude-only oracle,16,,0,,0.326562762260437,0.13609623908996582,0.056235525757074356,2.2351741790771484e-08
102,4,0.8,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,-1.1175870895385742e-08,0.0
102,4,0.8,0.35,4,LoRA SVD oracle,192,,0,,0.26664042472839355,0.09073290973901749,0.04618679732084274,0.3315815329551697
102,4,0.8,0.35,4,DoRA construction,208,,0,,1.1236598140840215e-07,1.611322972836296e-14,-7.450580596923828e-09,7.450580596923828e-09
102,8,0.8,0.35,4,Frozen,0,,0,,0.5339381098747253,0.3638266921043396,0.05623553320765495,0.7406367063522339
102,8,0.8,0.35,4,Magnitude-only oracle,16,,0,,0.326562762260437,0.13609623908996582,0.056235525757074356,2.2351741790771484e-08
102,8,0.8,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,-1.1175870895385742e-08,0.0
102,8,0.8,0.35,4,LoRA SVD oracle,384,,0,,0.1367650330066681,0.02387057989835739,0.025611385703086853,0.09044235199689865
102,8,0.8,0.35,4,DoRA construction,400,,0,,1.274375591719945e-07,2.0725629058023637e-14,-1.4901161193847656e-08,1.4901161193847656e-08
103,1,0.0,0.35,4,Frozen,0,,0,,0.33138954639434814,0.11774181574583054,0.05561424419283867,0.06738404184579849
103,1,0.0,0.35,4,Magnitude-only oracle,16,,0,,0.33368363976478577,0.11937762051820755,0.055614251643419266,3.725290298461914e-08
103,1,0.0,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,7.450580596923828e-09,0.0
103,1,0.0,0.35,4,LoRA SVD oracle,48,,0,,0.204295352101326,0.04474762827157974,0.020874924957752228,0.034041717648506165
103,1,0.0,0.35,4,DoRA construction,64,,0,,0.20196790993213654,0.043733853846788406,0.02087492123246193,3.725290298461914e-08
103,2,0.0,0.35,4,Frozen,0,,0,,0.33138954639434814,0.11774181574583054,0.05561424419283867,0.06738404184579849
103,2,0.0,0.35,4,Magnitude-only oracle,16,,0,,0.33368363976478577,0.11937762051820755,0.055614251643419266,3.725290298461914e-08
103,2,0.0,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,7.450580596923828e-09,0.0
103,2,0.0,0.35,4,LoRA SVD oracle,96,,0,,0.1462702453136444,0.022938499227166176,0.010261308401823044,0.019035089761018753
103,2,0.0,0.35,4,DoRA construction,112,,0,,0.14484389126300812,0.02249331772327423,0.010261327028274536,4.470348358154297e-08
103,4,0.0,0.35,4,Frozen,0,,0,,0.33138954639434814,0.11774181574583054,0.05561424419283867,0.06738404184579849
103,4,0.0,0.35,4,Magnitude-only oracle,16,,0,,0.33368363976478577,0.11937762051820755,0.055614251643419266,3.725290298461914e-08
103,4,0.0,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,7.450580596923828e-09,0.0
103,4,0.0,0.35,4,LoRA SVD oracle,192,,0,,1.1903758689868482e-07,1.5192220311627258e-14,1.862645149230957e-08,4.470348358154297e-08
103,4,0.0,0.35,4,DoRA construction,208,,0,,1.0440117392818138e-07,1.1685944367127027e-14,0.0,2.60770320892334e-08
103,8,0.0,0.35,4,Frozen,0,,0,,0.33138954639434814,0.11774181574583054,0.05561424419283867,0.06738404184579849
103,8,0.0,0.35,4,Magnitude-only oracle,16,,0,,0.33368363976478577,0.11937762051820755,0.055614251643419266,3.725290298461914e-08
103,8,0.0,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,7.450580596923828e-09,0.0
103,8,0.0,0.35,4,LoRA SVD oracle,384,,0,,1.1873205352230798e-07,1.511433393806133e-14,2.60770320892334e-08,3.725290298461914e-08
103,8,0.0,0.35,4,DoRA construction,400,,0,,1.0806952843722684e-07,1.252159319157023e-14,-2.2351741790771484e-08,2.60770320892334e-08
103,1,0.2,0.35,4,Frozen,0,,0,,0.3456687927246094,0.13114425539970398,0.05561424419283867,0.11924818903207779
103,1,0.2,0.35,4,Magnitude-only oracle,16,,0,,0.3206747770309448,0.11286482959985733,0.05561424046754837,7.078051567077637e-08
103,1,0.2,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,1.4901161193847656e-08,0.0
103,1,0.2,0.35,4,LoRA SVD oracle,48,,0,,0.23617017269134521,0.06121799349784851,0.02181684970855713,0.1040351614356041
103,1,0.2,0.35,4,DoRA construction,64,,0,,0.19962693750858307,0.04373883455991745,0.020874910056591034,4.0978193283081055e-08
103,2,0.2,0.35,4,Frozen,0,,0,,0.3456687927246094,0.13114425539970398,0.05561424419283867,0.11924818903207779
103,2,0.2,0.35,4,Magnitude-only oracle,16,,0,,0.3206747770309448,0.11286482959985733,0.05561424046754837,7.078051567077637e-08
103,2,0.2,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,1.4901161193847656e-08,0.0
103,2,0.2,0.35,4,LoRA SVD oracle,96,,0,,0.18211619555950165,0.03640206903219223,0.011932339519262314,0.08824954926967621
103,2,0.2,0.35,4,DoRA construction,112,,0,,0.14304085075855255,0.02245686575770378,0.010261304676532745,2.9802322387695312e-08
103,4,0.2,0.35,4,Frozen,0,,0,,0.3456687927246094,0.13114425539970398,0.05561424419283867,0.11924818903207779
103,4,0.2,0.35,4,Magnitude-only oracle,16,,0,,0.3206747770309448,0.11286482959985733,0.05561424046754837,7.078051567077637e-08
103,4,0.2,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,1.4901161193847656e-08,0.0
103,4,0.2,0.35,4,LoRA SVD oracle,192,,0,,0.09111322462558746,0.009111540392041206,0.0019250214099884033,0.06167083606123924
103,4,0.2,0.35,4,DoRA construction,208,,0,,1.1740116434566517e-07,1.5127730611155105e-14,2.2351741790771484e-08,5.960464477539063e-08
103,8,0.2,0.35,4,Frozen,0,,0,,0.3456687927246094,0.13114425539970398,0.05561424419283867,0.11924818903207779
103,8,0.2,0.35,4,Magnitude-only oracle,16,,0,,0.3206747770309448,0.11286482959985733,0.05561424046754837,7.078051567077637e-08
103,8,0.2,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,1.4901161193847656e-08,0.0
103,8,0.2,0.35,4,LoRA SVD oracle,384,,0,,0.04572600871324539,0.0022948565892875195,0.0007239393889904022,0.022314775735139847
103,8,0.2,0.35,4,DoRA construction,400,,0,,1.1883309269933306e-07,1.549900209259561e-14,2.60770320892334e-08,4.0978193283081055e-08
103,1,0.4,0.35,4,Frozen,0,,0,,0.38967186212539673,0.17516754567623138,0.05561424419283867,0.23711277544498444
103,1,0.4,0.35,4,Magnitude-only oracle,16,,0,,0.30843159556388855,0.10974207520484924,0.055614251643419266,1.4901161193847656e-08
103,1,0.4,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,2.2351741790771484e-08,0.0
103,1,0.4,0.35,4,LoRA SVD oracle,48,,0,,0.30003637075424194,0.10384921729564667,0.024676106870174408,0.21386735141277313
103,1,0.4,0.35,4,DoRA construction,64,,0,,0.19770579040050507,0.04509145766496658,0.020874928683042526,2.2351741790771484e-08
103,2,0.4,0.35,4,Frozen,0,,0,,0.38967186212539673,0.17516754567623138,0.05561424419283867,0.23711277544498444
103,2,0.4,0.35,4,Magnitude-only oracle,16,,0,,0.30843159556388855,0.10974207520484924,0.055614251643419266,1.4901161193847656e-08
103,2,0.4,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,2.2351741790771484e-08,0.0
103,2,0.4,0.35,4,LoRA SVD oracle,96,,0,,0.24980871379375458,0.0719897523522377,0.017439696937799454,0.18156099319458008
103,2,0.4,0.35,4,DoRA construction,112,,0,,0.1412208378314972,0.023006631061434746,0.01026131585240364,3.725290298461914e-08
103,4,0.4,0.35,4,Frozen,0,,0,,0.38967186212539673,0.17516754567623138,0.05561424419283867,0.23711277544498444
103,4,0.4,0.35,4,Magnitude-only oracle,16,,0,,0.30843159556388855,0.10974207520484924,0.055614251643419266,1.4901161193847656e-08
103,4,0.4,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,2.2351741790771484e-08,0.0
103,4,0.4,0.35,4,LoRA SVD oracle,192,,0,,0.16766823828220367,0.032430753111839294,0.009865298867225647,0.11833582818508148
103,4,0.4,0.35,4,DoRA construction,208,,0,,1.0773752734394293e-07,1.339027291282456e-14,3.3527612686157227e-08,1.862645149230957e-08
103,8,0.4,0.35,4,Frozen,0,,0,,0.38967186212539673,0.17516754567623138,0.05561424419283867,0.23711277544498444
103,8,0.4,0.35,4,Magnitude-only oracle,16,,0,,0.30843159556388855,0.10974207520484924,0.055614251643419266,1.4901161193847656e-08
103,8,0.4,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,2.2351741790771484e-08,0.0
103,8,0.4,0.35,4,LoRA SVD oracle,384,,0,,0.08751160651445389,0.008834597654640675,0.0031049512326717377,0.046154364943504333
103,8,0.4,0.35,4,DoRA construction,400,,0,,1.1653960285684661e-07,1.5667602306680684e-14,1.862645149230957e-08,2.9802322387695312e-08
103,1,0.6,0.35,4,Frozen,0,,0,,0.4487970769405365,0.24981167912483215,0.05561423674225807,0.40852540731430054
103,1,0.6,0.35,4,Magnitude-only oracle,16,,0,,0.2978231608867645,0.1100093424320221,0.05561426281929016,4.842877388000488e-08
103,1,0.6,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,4.470348358154297e-08,0.0
103,1,0.6,0.35,4,LoRA SVD oracle,48,,0,,0.37174245715141296,0.17139454185962677,0.02991952747106552,0.37187615036964417
103,1,0.6,0.35,4,DoRA construction,64,,0,,0.19629985094070435,0.04779171198606491,0.020874928683042526,1.4901161193847656e-08
103,2,0.6,0.35,4,Frozen,0,,0,,0.4487970769405365,0.24981167912483215,0.05561423674225807,0.40852540731430054
103,2,0.6,0.35,4,Magnitude-only oracle,16,,0,,0.2978231608867645,0.1100093424320221,0.05561426281929016,4.842877388000488e-08
103,2,0.6,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,4.470348358154297e-08,0.0
103,2,0.6,0.35,4,LoRA SVD oracle,96,,0,,0.3168809711933136,0.12453889101743698,0.03166932612657547,0.29224205017089844
103,2,0.6,0.35,4,DoRA construction,112,,0,,0.1395197957754135,0.024142611771821976,0.010261360555887222,3.725290298461914e-08
103,4,0.6,0.35,4,Frozen,0,,0,,0.4487970769405365,0.24981167912483215,0.05561423674225807,0.40852540731430054
103,4,0.6,0.35,4,Magnitude-only oracle,16,,0,,0.2978231608867645,0.1100093424320221,0.05561426281929016,4.842877388000488e-08
103,4,0.6,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,4.470348358154297e-08,0.0
103,4,0.6,0.35,4,LoRA SVD oracle,192,,0,,0.22989194095134735,0.06554810702800751,0.024026047438383102,0.20242972671985626
103,4,0.6,0.35,4,DoRA construction,208,,0,,1.0187140730977262e-07,1.2871147595276081e-14,2.60770320892334e-08,1.4901161193847656e-08
103,8,0.6,0.35,4,Frozen,0,,0,,0.4487970769405365,0.24981167912483215,0.05561423674225807,0.40852540731430054
103,8,0.6,0.35,4,Magnitude-only oracle,16,,0,,0.2978231608867645,0.1100093424320221,0.05561426281929016,4.842877388000488e-08
103,8,0.6,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,4.470348358154297e-08,0.0
103,8,0.6,0.35,4,LoRA SVD oracle,384,,0,,0.1234128475189209,0.01889006234705448,0.008230317384004593,0.07481813430786133
103,8,0.6,0.35,4,DoRA construction,400,,0,,1.1130314447882483e-07,1.536482190935516e-14,3.3527612686157227e-08,2.2351741790771484e-08
103,1,0.8,0.35,4,Frozen,0,,0,,0.5114282369613647,0.35507655143737793,0.05561423301696777,0.755508542060852
103,1,0.8,0.35,4,Magnitude-only oracle,16,,0,,0.2893611192703247,0.11366663128137589,0.05561424791812897,2.9802322387695312e-08
103,1,0.8,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,-3.725290298461914e-09,0.0
103,1,0.8,0.35,4,LoRA SVD oracle,48,,0,,0.4397955536842346,0.26257556676864624,0.03676806017756462,0.7031042575836182
103,1,0.8,0.35,4,DoRA construction,64,,0,,0.1954134851694107,0.05183960497379303,0.02087491750717163,1.862645149230957e-08
103,2,0.8,0.35,4,Frozen,0,,0,,0.5114282369613647,0.35507655143737793,0.05561423301696777,0.755508542060852
103,2,0.8,0.35,4,Magnitude-only oracle,16,,0,,0.2893611192703247,0.11366663128137589,0.05561424791812897,2.9802322387695312e-08
103,2,0.8,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,-3.725290298461914e-09,0.0
103,2,0.8,0.35,4,LoRA SVD oracle,96,,0,,0.37356191873550415,0.18944266438484192,0.050159893929958344,0.5288620591163635
103,2,0.8,0.35,4,DoRA construction,112,,0,,0.13803154230117798,0.02586480788886547,0.010261289775371552,2.60770320892334e-08
103,4,0.8,0.35,4,Frozen,0,,0,,0.5114282369613647,0.35507655143737793,0.05561423301696777,0.755508542060852
103,4,0.8,0.35,4,Magnitude-only oracle,16,,0,,0.2893611192703247,0.11366663128137589,0.05561424791812897,2.9802322387695312e-08
103,4,0.8,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,-3.725290298461914e-09,0.0
103,4,0.8,0.35,4,LoRA SVD oracle,192,,0,,0.28127533197402954,0.10740285366773605,0.04757942631840706,0.37111401557922363
103,4,0.8,0.35,4,DoRA construction,208,,0,,1.2970517104804458e-07,2.2838479900116025e-14,7.450580596923828e-09,6.332993507385254e-08
103,8,0.8,0.35,4,Frozen,0,,0,,0.5114282369613647,0.35507655143737793,0.05561423301696777,0.755508542060852
103,8,0.8,0.35,4,Magnitude-only oracle,16,,0,,0.2893611192703247,0.11366663128137589,0.05561424791812897,2.9802322387695312e-08
103,8,0.8,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,-3.725290298461914e-09,0.0
103,8,0.8,0.35,4,LoRA SVD oracle,384,,0,,0.15296323597431183,0.03176337853074074,0.022031474858522415,0.1229742020368576
103,8,0.8,0.35,4,DoRA construction,400,,0,,1.1913037667454773e-07,1.926627091100152e-14,1.862645149230957e-08,4.842877388000488e-08
104,1,0.0,0.35,4,Frozen,0,,0,,0.32706353068351746,0.11709550768136978,0.05569641292095184,0.05887391045689583
104,1,0.0,0.35,4,Magnitude-only oracle,16,,0,,0.3253219425678253,0.11585178971290588,0.05569644272327423,5.960464477539063e-08
104,1,0.0,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,1.4901161193847656e-08,0.0
104,1,0.0,0.35,4,LoRA SVD oracle,48,,0,,0.20443816483020782,0.0457509346306324,0.024575721472501755,0.026990190148353577
104,1,0.0,0.35,4,DoRA construction,64,,0,,0.20372462272644043,0.045432113111019135,0.02457573637366295,6.705522537231445e-08
104,2,0.0,0.35,4,Frozen,0,,0,,0.32706353068351746,0.11709550768136978,0.05569641292095184,0.05887391045689583
104,2,0.0,0.35,4,Magnitude-only oracle,16,,0,,0.3253219425678253,0.11585178971290588,0.05569644272327423,5.960464477539063e-08
104,2,0.0,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,1.4901161193847656e-08,0.0
104,2,0.0,0.35,4,LoRA SVD oracle,96,,0,,0.13991747796535492,0.021429888904094696,0.011822249740362167,0.014169659465551376
104,2,0.0,0.35,4,DoRA construction,112,,0,,0.13987819850444794,0.021417856216430664,0.01182226836681366,4.842877388000488e-08
104,4,0.0,0.35,4,Frozen,0,,0,,0.32706353068351746,0.11709550768136978,0.05569641292095184,0.05887391045689583
104,4,0.0,0.35,4,Magnitude-only oracle,16,,0,,0.3253219425678253,0.11585178971290588,0.05569644272327423,5.960464477539063e-08
104,4,0.0,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,1.4901161193847656e-08,0.0
104,4,0.0,0.35,4,LoRA SVD oracle,192,,0,,1.0049397758393752e-07,1.1054931926476885e-14,2.60770320892334e-08,2.9802322387695312e-08
104,4,0.0,0.35,4,DoRA construction,208,,0,,1.1101386832024218e-07,1.3490575166306626e-14,2.2351741790771484e-08,1.4901161193847656e-08
104,8,0.0,0.35,4,Frozen,0,,0,,0.32706353068351746,0.11709550768136978,0.05569641292095184,0.05887391045689583
104,8,0.0,0.35,4,Magnitude-only oracle,16,,0,,0.3253219425678253,0.11585178971290588,0.05569644272327423,5.960464477539063e-08
104,8,0.0,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,1.4901161193847656e-08,0.0
104,8,0.0,0.35,4,LoRA SVD oracle,384,,0,,9.985197380046884e-08,1.0914134721852486e-14,2.2351741790771484e-08,1.1175870895385742e-08
104,8,0.0,0.35,4,DoRA construction,400,,0,,1.1623991724718508e-07,1.4790628438806838e-14,1.1175870895385742e-08,2.2351741790771484e-08
104,1,0.2,0.35,4,Frozen,0,,0,,0.3594411015510559,0.14678144454956055,0.05569641292095184,0.13988934457302094
104,1,0.2,0.35,4,Magnitude-only oracle,16,,0,,0.33668696880340576,0.1287859082221985,0.055696409195661545,3.725290298461914e-08
104,1,0.2,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,2.2351741790771484e-08,0.0
104,1,0.2,0.35,4,LoRA SVD oracle,48,,0,,0.2295408546924591,0.059859856963157654,0.025781985372304916,0.101798415184021
104,1,0.2,0.35,4,DoRA construction,64,,0,,0.20336565375328064,0.046986259520053864,0.024575751274824142,5.21540641784668e-08
104,2,0.2,0.35,4,Frozen,0,,0,,0.3594411015510559,0.14678144454956055,0.05569641292095184,0.13988934457302094
104,2,0.2,0.35,4,Magnitude-only oracle,16,,0,,0.33668696880340576,0.1287859082221985,0.055696409195661545,3.725290298461914e-08
104,2,0.2,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,2.2351741790771484e-08,0.0
104,2,0.2,0.35,4,LoRA SVD oracle,96,,0,,0.17403025925159454,0.034408461302518845,0.01333414763212204,0.08396635204553604
104,2,0.2,0.35,4,DoRA construction,112,,0,,0.13962115347385406,0.02214716747403145,0.011822238564491272,2.9802322387695312e-08
104,4,0.2,0.35,4,Frozen,0,,0,,0.3594411015510559,0.14678144454956055,0.05569641292095184,0.13988934457302094
104,4,0.2,0.35,4,Magnitude-only oracle,16,,0,,0.33668696880340576,0.1287859082221985,0.055696409195661545,3.725290298461914e-08
104,4,0.2,0.35,4,Full fine-tuning,512,,0,,0.0,0.0,2.2351741790771484e-08,0.0
